Date,Open,High,Low,Close,Volume
2022-02-28,159.4790167174858,161.78718906157215,158.86284745008442,161.4937744140625,95056600
2022-03-01,161.08299454459132,162.94127730151064,158.4129526803882,159.61593627929688,83474400
2022-03-02,160.77986315221446,163.68464076398826,159.37148431939156,162.90220642089844,79724800
2022-03-03,164.77026570160976,165.20060533866413,161.91439302006907,162.57945251464844,76678400
2022-03-04,160.87767357199544,161.91439273743828,158.54016047816125,159.58665466308594,83737200
2022-03-07,159.7724878532729,161.39603654297554,155.5473512521712,155.80165100097656,96418800
2022-03-08,155.33218168421902,159.30301816152476,152.37849933499598,153.98248291015625,131148300
2022-03-09,157.9337716080875,159.82139509337992,155.90923815043413,159.37149047851562,91454900
2022-03-10,156.68188663700346,156.86771648439594,152.5545597614365,155.03878784179688,105342000
2022-03-11,155.43973102802846,155.78205064733166,151.10702542359093,151.33197021484375,96970100
2022-03-14,148.12403016599976,150.7353929741164,146.8036862331013,147.312255859375,108732100
2022-03-15,147.58612546449382,152.15358216127328,147.07755576988814,151.68411254882812,92964300
2022-03-16,153.60105321090987,156.48626575095446,151.06793536575267,156.08526611328125,102300200
2022-03-17,155.12678288189394,157.4642957434988,154.16830873861088,157.09263610839844,75615400
2022-03-18,156.98504839102176,160.86786475806085,156.25151907619613,160.37884521484375,123511700
2022-03-21,159.9191797677464,162.69682236043158,159.4301601813594,161.7481231689453,95811400
2022-03-22,161.8752272476192,165.69936326568208,161.28841281006214,165.112548828125,81532000
2022-03-23,164.30078278901993,168.84865833026834,163.9682381752626,166.47203063964844,98062700
2022-03-24,167.30337650948087,170.31573891650316,166.4720521767643,170.24728393554688,90131400
2022-03-25,170.06146151483682,171.43071043053845,168.95627243907444,170.8830108642578,80546200
2022-03-28,168.38898581373743,171.87080253422522,168.22272096176943,171.74366760253906,90371900
2022-03-29,172.80976906031557,175.07881251217484,172.467449330379,175.02992248535156,100589400
2022-03-30,174.62891251824163,175.66563174403498,172.81953392128133,173.8660430908203,92633200
2022-03-31,173.93443687971876,174.12026666116444,170.56998062785271,170.77537536621094,103049300
2022-04-01,170.208175340956,171.0395147015426,168.1640768197994,170.48202514648438,78751300
2022-04-04,170.73632454310336,174.57023673592576,170.60917466091976,174.52133178710938,76468400
2022-04-05,173.60194829792937,174.38438259894033,170.58958593943765,171.2155303955078,73401800
2022-04-06,168.57484765163213,169.8169616919483,166.393824277865,168.05648803710938,89058800
2022-04-07,167.4011755212215,169.55285855113002,166.11994669119974,168.35964965820312,77594700
2022-04-08,168.00757925318007,168.00757925318007,165.48423622614246,166.3546905517578,76575500
2022-04-11,165.00497220353915,165.31793693449984,161.8654603339608,162.10997009277344,72246700
2022-04-12,164.3301525745867,166.13951616252308,162.98045368647982,163.97805786132812,79265200
2022-04-13,163.71395993382896,167.28379658301122,163.10758048377514,166.65785217285156,70618900
2022-04-14,166.87301451784703,167.50874884154206,161.41555493977322,161.66006469726562,75329400
2022-04-18,160.3201467390001,162.94129894819648,159.97784205250275,161.4449005126953,69023900
2022-04-19,161.3960167105301,164.13452917950872,160.31039271090148,163.72373962402344,67723800
2022-04-20,165.0538631380032,165.1712379709988,162.45229063171516,163.55746459960938,67929800
2022-04-21,165.2006278854853,167.76308617115384,162.26650987641895,162.7653045654297,87227800
2022-04-22,162.8043941791054,164.1834179598548,157.95331370568275,158.2369384765625,84882400
2022-04-25,157.5816658069576,159.58664908398902,154.98009296481885,159.3030242919922,96046400
2022-04-26,158.68684707978605,158.77486701882205,153.2782919448604,153.35653686523438,95623200
2022-04-27,152.4861279810132,156.28091074335643,151.9677682876558,153.1316375732422,88063200
2022-04-28,155.7527641169675,160.90703559165522,155.43978436635686,160.04635620117188,130216800
2022-04-29,158.2858683064252,162.55012002443183,153.7966717400247,154.18788146972656,131747600
2022-05-02,153.26853978592672,154.75514872367953,149.9040823265059,154.4910888671875,123055300
2022-05-03,154.67686742533908,157.18065989099466,152.88706912402677,155.9776611328125,88966500
2022-05-04,156.16347041168282,162.82391297722876,155.7624708783281,162.3740234375,108256500
2022-05-05,160.25172879543595,160.47667363266967,151.5471709663278,153.32720947265625,130525300
2022-05-06,152.80809337522012,156.16770488216497,151.0156499387557,154.05203247070312,116124600
2022-05-09,151.75022430191655,152.63176175523802,148.38083908771665,148.9391326904297,131577900
2022-05-10,152.32811702969943,153.52307898712107,149.7912627423493,151.33883666992188,115366700
2022-05-11,150.34960463592216,152.2595803376125,142.81742986905113,143.49327087402344,142689800
2022-05-12,139.83985189657713,143.19944882474022,135.95132933498297,139.6341552734375,182602000
2022-05-13,141.6224448185645,145.06041547307086,140.17282438448345,144.09072875976562,113990900
2022-05-16,142.56279810396367,144.4923678765716,141.2209052249836,142.55299377441406,86643800
2022-05-17,145.80482673464496,146.69615365751025,143.66956086149628,146.17703247070312,78336300
2022-05-18,143.8360642275501,144.33559163369299,137.02869370903522,137.92982482910156,109742900
2022-05-19,137.00912503429328,138.7525913397019,133.7964445425997,134.5310516357422,136095600
2022-05-20,136.2353274341848,137.81228455615957,129.88832647827988,134.76611328125,137426100
2022-05-23,134.96198648449013,140.31972120246527,134.8248604473741,140.1728057861328,117726300
2022-05-24,137.92005516834,139.05625126128453,134.51148183512868,137.4792938232422,104132700
2022-05-25,135.58886991195646,138.87991021944293,135.50072064953915,137.635986328125,92482700
2022-05-26,134.57021942674126,141.37757526410218,134.32535040420584,140.82907104492188,90601500
2022-05-27,142.40607296312103,146.6080201361109,142.2787362487316,146.56884765625,90978500
2022-05-31,146.01052282850958,147.56788638378129,143.82628016379354,145.7852325439453,103718400
2022-06-01,146.823446577346,148.62569377792533,144.64900865939228,145.6578826904297,74286600
2022-06-02,144.79597858853165,148.16537934399943,143.84588541228797,148.1066131591797,72348100
2022-06-03,143.88503314588232,144.93307974702813,141.49512401563555,142.396240234375,88570300
2022-06-06,144.01237341190438,145.52077501341512,141.92608448379778,143.14064025878906,71598400
2022-06-07,141.38736672807937,145.94192415465892,141.1424977278199,145.6578826904297,67808200
2022-06-08,145.5305644824367,146.79408210793065,144.4335560047601,144.9232940673828,53950200
2022-06-09,144.06135517233236,144.91349464755012,139.60473566244548,139.7124786376953,69473000
2022-06-10,137.40087964136862,137.87102389401954,134.24696601133667,134.31553649902344,91437900
2022-06-13,130.14299644685158,132.4251777606438,128.7423526705115,129.17332458496094,122207100
2022-06-14,130.39769474252046,131.14209140798755,128.78154975446083,130.0352783203125,84784300
2022-06-15,131.5338191539686,134.52122379977993,129.44754553707168,132.65042114257812,91533000
2022-06-16,129.36921686332983,129.67285209068328,126.39160087860697,127.39067077636719,108123900
2022-06-17,127.4004988291183,130.34871732723784,127.14582540730095,128.8599090576172,134520300
2022-06-21,130.68170729877417,134.24699991857628,130.58376865027734,133.0814208984375,81000500
2022-06-22,132.02360899242208,134.93265491125933,131.1616799782049,132.57212829589844,73409200
2022-06-23,134.0119372202921,135.74559928638683,132.84635818263115,135.4321746826172,72433800
2022-06-24,137.0287064173905,138.99746302987265,136.90138468183136,138.75259399414062,89116800
2022-06-27,139.7712426067131,140.5450371291734,138.0767530642211,138.75259399414062,70207900
2022-06-28,139.21296287932694,140.47648065381134,134.50168455265504,134.6192169189453,67083400
2022-06-29,134.63880492913648,137.7829151592785,133.8650103621575,136.37246704101562,66242400
2022-06-30,134.4331227102609,135.53013138802967,131.0245493574635,133.91400146484375,98964500
2022-07-01,133.2479278277153,136.1863562547321,132.87573705664798,136.07861328125,71051600
2022-07-05,134.94243962271915,138.70362462604172,134.11966825992553,138.65464782714844,73353800
2022-07-06,138.44894003031942,141.16207781793045,138.18447732277275,139.98670959472656,74064300
2022-07-07,140.3491492881493,143.5422515193908,140.3393599057939,143.3463592529297,66253700
2022-07-08,142.27870461467543,144.5217134378149,142.02404618814074,144.0221710205078,64547800
2022-07-11,142.68029721118097,143.63039032716094,140.8290877786715,141.89671325683594,63141600
2022-07-12,142.768425199881,145.40321819395862,142.07300556646354,142.8663787841797,77588800
2022-07-13,140.05530730128564,143.44428658574307,139.20315284375937,142.50399780273438,71185600
2022-07-14,141.12295108192205,145.89299601499977,140.30998393649415,145.4228515625,78140700
2022-07-15,146.70597172668005,147.76380801578927,145.15839724514754,147.0879669189453,76259900
2022-07-18,147.64625063740658,148.4592176926782,143.68915834296686,144.05157470703125,81420900
2022-07-19,144.88409097349603,148.1261542059037,143.89482557447934,147.90087890625,82982400
2022-07-20,148.01845513052425,150.56509951384282,147.2838478982926,149.8990478515625,64823400
2022-07-21,151.32903006359481,152.37707647482438,148.82157409267467,152.16159057617188,65086600
2022-07-22,152.20081233549695,153.0725455912705,150.26145356507448,150.927490234375,66675400
2022-07-25,150.84910958984113,151.85796878260385,149.15462011252404,149.8108673095703,53623900
2022-07-26,149.13504463438227,149.94801169458665,147.70501771546552,148.4886016845703,55138700
2022-07-27,149.44846596743406,154.1009774684585,149.03708779660727,153.57205200195312,78620700
2022-07-28,153.75818906606037,154.40464702646852,151.2409426865888,154.12060546875,81378700
2022-07-29,157.93075852013737,160.27170619819887,156.226464436767,159.1746826171875,101786900
2022-08-01,157.70543713439505,160.23248719622674,157.58790478823227,158.19517517089844,67829400
2022-08-02,156.81416215078264,159.076750020311,156.35380709254014,156.7259979248047,59907000
2022-08-03,157.53893055181024,163.1709180629882,157.45078129075776,162.72036743164062,82507500
2022-08-04,162.6028441618955,163.7586338892835,161.05526991931026,162.40695190429688,55474100
2022-08-05,160.0823608155598,162.67176904705062,159.87637852795464,162.1813507080078,56697000
2022-08-08,163.18178041324063,164.59418751238474,161.0533667864172,161.7105255126953,60276900
2022-08-09,160.87682032374863,162.64232916411427,160.12157196524083,161.7595672607422,63135500
2022-08-10,164.46669306704544,166.09488560468589,163.70164162721542,165.99681091308594,70170500
2022-08-11,166.8010905635419,167.71327649760102,164.9669306824805,165.2611846923828,57149200
2022-08-12,166.5656804191666,168.87063747457046,166.1537158722437,168.80198669433594,68039400
2022-08-15,168.2331135298216,170.06727335382837,168.0663730882192,169.87110900878906,54091700
2022-08-16,169.4689479524639,170.38113378052608,168.37041574061854,169.7141571044922,56377100
2022-08-17,169.45914438952641,172.77436193637106,169.2629800618565,171.2050323486328,79542000
2022-08-18,170.42036968678258,171.54832585930868,169.80243780169835,170.8126983642578,62290100
2022-08-19,169.71418188591318,170.4105825645676,168.02714147630917,168.23312377929688,70346300
2022-08-22,166.43819485878106,166.6049353146799,163.93705808753546,164.35882568359375,69026800
2022-08-23,163.87819481513557,165.47696339789675,163.4564272588674,164.0253143310547,54147100
2022-08-24,164.11356702212305,164.88842125613922,163.0640648046323,164.3195343017578,53841500
2022-08-25,165.5456215718219,166.87956011908489,165.1238689631101,166.77166748046875,51218200
2022-08-26,167.3013082441995,167.7721056277997,160.42563400937078,160.48448181152344,78961000
2022-08-29,158.06181135805244,159.77827539995786,156.7573118566176,158.28741455078125,73314000
2022-08-30,159.02305667853338,159.44480926961938,154.6975633016655,155.86476135253906,77906200
2022-08-31,157.2378885761792,157.502718607711,154.12863883214416,154.2071075439453,87991100
2022-09-01,153.63825654168207,155.38414463005734,151.70600708998924,154.93296813964844,74229900
2022-09-02,156.6886721974106,157.2869832188541,152.00027368828214,152.8241729736328,76957800
2022-09-06,153.4715206737186,154.07963464254792,150.7447958267751,151.56869506835938,73714800
2022-09-07,151.85316012640948,153.6676992214009,150.66634101658914,152.9713134765625,87449600
2022-09-08,151.67658920142858,153.36362955067995,149.75414265238146,151.5000457763672,84923800
2022-09-09,152.49069467763707,154.79566708651402,151.7844910019974,154.35427856445312,68028800
2022-09-12,156.53173198406338,161.11223777090294,156.24729591423596,160.2981414794922,104956000
2022-09-13,156.83580616608484,157.4635411507797,150.430942739526,150.89193725585938,122656600
2022-09-14,151.82370097735972,154.08944624806267,150.66632089509483,152.333740234375,87965400
2022-09-15,151.6863795720259,152.26508456095567,148.47905455230304,149.4500732421875,90481100
2022-09-16,148.31230899881908,148.44962552428208,145.5267216779744,147.81207275390625,162278800
2022-09-19,146.44871449211215,151.59810678770754,146.2427471814607,151.51963806152344,81474200
2022-09-20,150.46035140561636,155.05067517637016,150.14649142825516,153.89328002929688,107689800
2022-09-21,154.3248240736869,155.69800426701255,150.65650483896582,150.77420043945312,101696800
2022-09-22,149.45991695080835,151.5098622787984,148.01808565192604,149.81301879882812,86652500
2022-09-23,148.29268659863374,148.5673196468233,145.71308157487604,147.5472412109375,96029900
2022-09-26,146.7920383807957,150.82327820825114,146.77241745430226,147.88076782226562,93339400
2022-09-27,149.81300689014782,151.75505941669135,147.07646404392761,148.85177612304688,84442700
2022-09-28,144.81068405296207,147.75319322361267,142.06433916707977,146.96852111816406,146691400
2022-09-29,143.3002265150421,143.90834038923484,137.9840792223541,139.7495880126953,128138200
2022-09-30,138.5725835278908,140.35771319334796,135.35544091221504,135.55160522460938,124925300
2022-10-03,135.5614611189966,140.32832857992096,135.05142179088293,139.72019958496094,114311700
2022-10-04,142.25072959734777,143.41792753527417,141.4954812316815,143.30023193359375,87830100
2022-10-05,141.3091461524557,144.55571313373582,140.26944671107276,143.594482421875,79471000
2022-10-06,143.0158044200555,144.7126478104947,142.43711432828448,142.64308166503906,68402200
2022-10-07,139.80845770678545,140.3577388347644,136.7776758724346,137.40541076660156,85925600
2022-10-10,137.72906494140625,139.17089585032406,135.91452632499212,137.72906494140625,74899000
2022-10-11,137.21904887976436,138.64127407342733,135.57125040118655,136.31668090820312,77033700
2022-10-12,136.46383432846753,137.67025945099226,135.51242139642648,135.68896484375,70433700
2022-10-13,132.40316808901153,140.83835578471064,131.79503908177543,140.24986267089844,113224000
2022-10-14,141.54453406151188,141.75051634248345,135.5418185741853,135.72817993164062,88598000
2022-10-17,138.36663643162046,140.16155437004147,137.5819641011487,139.6809539794922,85250900
2022-10-18,142.70191550699425,143.8887193551449,137.91542833833753,140.99525451660156,99136600
2022-10-19,138.974750883936,142.1722730567363,138.78838952105372,141.10316467285156,61758300
2022-10-20,140.2792613677454,143.09425775385319,139.91634163141597,140.6421661376953,64522000
2022-10-21,140.13215438788754,145.01673262152644,139.91636908601356,144.44784545898438,86548600
2022-10-24,144.36932866368048,147.3510650763543,143.2021308192321,146.5860137939453,75981900
2022-10-25,147.2137868289863,149.5678040506047,146.49778017936205,149.42066955566406,74732300
2022-10-26,148.06712385627637,149.07738452163943,145.20306734701933,146.48797607421875,88194300
2022-10-27,145.23250204640354,146.1937178528811,141.36800292889203,142.02516174316406,109180200
2022-10-28,145.35999154749908,154.48177557471033,144.98728378991743,152.75550842285156,164762400
2022-10-31,150.22494584357278,151.28425122815005,149.00870300208484,150.4014892578125,97943200
2022-11-01,152.10816072803473,152.47106552613408,146.27218522217615,147.76304626464844,80379300
2022-11-02,146.0956258102425,149.25392123210702,142.2213237765035,142.25074768066406,93604600
2022-11-03,139.3376507448135,140.06347524662803,136.0910838596121,136.21859741210938,97918500
2022-11-04,139.59827074317496,140.16810151754257,132.0234836201314,135.95333862304688,140814800
2022-11-07,134.70559929239224,136.70981865595215,133.29084915754692,136.48385620117188,83374600
2022-11-08,137.94774130575934,138.9498435557623,135.0789489012502,137.05369567871094,89908500
2022-11-09,136.07123106652006,136.12035725287217,132.2297941583769,132.5048828125,74917800
2022-11-10,138.7631733571785,144.29443359375,137.05368118428237,144.29443359375,118854000
2022-11-11,143.26286485614494,147.37937519314977,141.83828048896822,147.07481384277344,93979700
2022-11-14,146.3576203774582,147.64464544159856,144.84461786588682,145.67971801757812,73374100
2022-11-15,149.5506380930854,150.89660867721872,145.95481705312972,147.4088592529297,89868300
2022-11-16,146.51480463978803,147.2418181251695,144.70706018330316,146.18075561523438,64218300
2022-11-17,143.86215701114332,148.82360185357618,143.58706836561342,148.07693481445312,80389400
2022-11-18,149.6390649453273,150.0222252429551,147.3401031595605,148.63694763183594,74829600
2022-11-21,147.52676535819396,147.73307435769456,145.12955132737417,145.41445922851562,58724100
2022-11-22,145.53237828985053,147.78221396265934,144.35340964940343,147.54641723632812,51804100
2022-11-23,146.82922050043365,149.16748927839564,146.72114887646376,148.4208221435547,58301400
2022-11-25,145.70921560778717,146.26922721502757,144.54008119228595,145.51272583007812,35195900
2022-11-28,142.59478278627932,144.06847835661756,140.86565204725017,141.69091796875,69246000
2022-11-29,141.7596944766532,142.27057984792378,137.8887997144492,138.6944122314453,83763800
2022-11-30,138.92037287256267,146.11201495746124,138.0852876520207,145.43411254882812,111380900
2022-12-01,145.61097586517099,146.51484082101652,144.0390276864429,145.70921325683594,71250400
2022-12-02,143.40040769964443,145.4046270438478,143.09583136119605,145.21795654296875,65447400
2022-12-05,145.17867816271277,148.27343309869434,143.21375058654476,144.0586700439453,68826400
2022-12-06,144.49096870660432,144.71693119940028,139.431270776129,140.40391540527344,64727200
2022-12-07,139.69653991914743,140.85584008868295,137.5449416476374,138.4684600830078,69721100
2022-12-08,139.86354485762612,141.0032064446931,138.62564588690643,140.14845275878906,62128300
2022-12-09,139.84388950557997,143.01725827820258,138.42913927736055,139.66705322265625,76097000
2022-12-12,140.19755844692216,141.96599599737974,138.58631867677312,141.9561767578125,70462700
